obs_id,exchange_idx,student_text,teacher_text,student_on_task,student_on_task_num_agree,student_on_task_majority,student_on_task_zscore,teacher_on_task,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_zscore,uptake,uptake_num_agree,uptake_majority,uptake_zscore
4007,37,"Cross out the 1, add a 0.",I’m borrowing.,1.0,3,1,0.513426166612329,1.0,3,1,0.4931526230633798,1.0,3,1.0,-0.1943278416231199
4007,42,Then cross out the 3 and the 2.,"I can’t take 8 from 0, so I have to borrow again.  Now I have 10 minus 8 which is 2.  What’s wrong, Student A?",1.0,3,1,0.4670479945326215,1.0,3,1,0.4620541025681028,0.0,3,0.0,-1.942270269593112
4007,44,This one is just frozen.,"Give it time, because when you keep shutting it down, none of them are going to work.  Give it some time. Computers are just slow sometimes.  Give it some patience.  Do I have anything to bring down?",0.0,3,0,-2.278147553997356,0.3333333333333333,2,0,-1.5307681582399197,,1,,
4007,52,It’s going to be 8.,How do you know that?,1.0,3,1,0.3976152370071577,1.0,3,1,0.3797850033173257,1.3333333333333333,2,1.0,-0.03184651569894659
4007,55,You don’t have to work it out like that.,Why do you say you don’t have to work it out like that?,0.6666666666666666,2,1,-0.3924300297177674,0.6666666666666666,2,1,-0.4105718692763018,2.0,2,2.0,0.960632817398926
4007,57,"Because Student A said it was division.  My mom, when she checks my homework, she does it like that sometimes. So basically it’s just the denominator is the divisor, and the numerator is the dividend.","You’re absolutely correct.  This looks like a fraction.  You need to understand this.  It looks like a fraction, right?",1.0,3,1,0.5448170903549806,1.0,3,1,0.5351800288506142,1.6666666666666667,2,2.0,0.5961232010363121
4007,85,Why does it have a comma?,"Read this number for me, Student K.",1.0,3,1,0.5579695487564834,1.0,3,1,0.5423106408450398,0.0,3,0.0,-1.8645435376340969
4007,103,I don’t get this one.,Why not?,0.6666666666666666,2,1,-0.1839644752197888,0.6666666666666666,2,1,-0.18974977497929024,1.5,1,,0.3556045579971109
4007,143,"It’s an improper fraction, but it’s still another way to do division.","Yes.  You will see division problems written like this sometimes.  Okay.  You will see it.  You might – this is the easier way to see it.  This right here, that’s a ton easier.  You can do that one in your head, because – and for those of you that are going, “Huh? I don’t get it.  What’s the answer?",1.0,3,1,0.4990562025677227,1.0,3,1,0.4854204314502028,2.0,3,2.0,1.0754755276903922
4007,159,"I started with 63 times 2, and I got 126, and I took it a step further to see if it was closer, but it wasn’t.","You okay?  Yes, that’s totally good too.  If you had 63 – what did we say?",1.0,3,1,0.410270151697073,1.0,3,1,0.4055742499032178,0.6666666666666666,2,1.0,-1.0187182873796727
4007,192,That’s what I said when I counted it.,"I said it was right.  I looked at hers and I said yes, it was right, and I was looking back at hers and saying her division.  She had brought down a 5.",1.0,3,1,0.548689101930158,1.0,3,1,0.5493123594169843,1.0,1,,-0.38593682588359735
4007,202,"Yes.  There’s one way, then that’s the other way, a fraction that’s like slanted?",Yes.  What was your question?  Switch.,1.0,3,1,0.4472481363695929,1.0,3,1,0.4436769312841073,1.0,3,1.0,-0.6009116995185203
4007,204,"I did that problem, and I got remainder 6, and I got the same answer.","Because it’s 504, not 503.  You have 9, because when you do 63 times 9 – guys, go clip down.  Switch quietly.  When you say 63 times 9, you should have gotten 567.  What made it 63 times 9?  You got 528.  Carry the 2. That’s what’s throwing you off.  I’m on the board here, so you need to have your body like this.  All right.  I want to give you a problem.  I’m going to go ahead and start with this one.  Yes.  Now by now you’re probably understanding that this is still a division problem.  It looks like a what?  A fraction. What kind of fraction?",1.0,3,1,0.44320339740093023,1.0,3,1,0.4227317413182765,1.3333333333333333,2,2.0,0.07683913504242805
4007,213,What does that stand for?,"You put a G there.  You’re telling me I can get one group of 49 out of 94?  Why did you bring the 2 all the way down there?  Why didn’t you just stop and bring it there? Hey, go the other way.  Thank you.  So how many groups of 49 can you get out of 452?  You’re telling me 0?  Let’s fix that.  What’s 14 minus 9?  Very good.  Who was that above?   You brought it down a little too much it looks like. You turned your picture sideways, but look.  That one right there, who is he above?  This one is above the 4.  This 9 is above the 2.  Do you have anymore digits right here?",1.0,3,1,0.5476292435072749,1.0,3,1,0.5506909084430777,0.3333333333333333,2,0.0,-1.2393535965615778
4014,83,This is 13 and this is 16.,"How much, darling, is this right here?",1.0,3,1,0.4724588052029246,1.0,3,1,0.4442882266814697,0.6666666666666666,2,1.0,-0.9799112333590624
4015,66,A row of 5 columns.,"Look at your rows first.  How many rows are there, Student S?",1.0,3,1,0.4068905252399945,1.0,3,1,0.3899891301990361,1.3333333333333333,2,1.0,0.11688043211219973
4017,75,"Teacher, can’t you put one in the – oh, no, you can’t.","Nope, I want seven in each line.  If I could put one more in each line I would have 13, right?",1.0,3,1,0.4565234246024298,1.0,3,1,0.4538810581658176,2.0,3,2.0,1.0321239590624078
4017,131,Each box holds eight glasses?,Each box holds eight glasses.  Good.  And what do we want to know?  What do we want to know?  Student J?,1.0,3,1,0.5049131102345391,1.0,3,1,0.4919653755234384,2.0,3,2.0,0.9047044111638458
4019,203,Slice it up into eight pieces.,"Eight pieces, yep.  So I’m going to slice – okay, so here’s one of my extra brownies; two, three, four, five, six, seven, eight.  One, two, three, four, five, six, seven, eight. Okay.  So here are the lucky students.  So Student M you’re one of the eight so that’s your piece.  Student N, Student T, Student N, Student M, Student N, Student L, Student G.  I’m sorry Student J and Student K; you’ll get something else. Okay, so here’s brownie one – one of them left over – she just split it up into eighths and she gave each one of those pieces and equal amount.  That’s brownie one, well how many brownies does she have left over?  Look at my leftovers; how many brownies?",1.0,3,1,0.4809313732523256,1.0,3,1,0.4544716002807426,2.0,3,2.0,1.0820717760715541
4021,121,"Carry the 1 and 7 plus 4 is 12, plus 1 is 13.","Think again.  7, 8, 9, 10, plus 1 more—",1.0,3,1,0.4377767876357359,1.0,3,1,0.4172695987286817,1.6666666666666667,2,2.0,0.3759361794238464
4024,247,And the dividend and divisor—,Then the quotient will stay the same.,1.0,3,1,0.4582662986199936,1.0,3,1,0.4408982179065644,1.0,3,1.0,-0.4913668642552249
4026,34,"Because it has the decimal point in the 3 – it has a decimal point before the 3.  It has a decimal point before the 8, but it has it in between, so you know when you divide it you’re going to have it after the decimal point.",How do you know that?,1.0,3,1,0.5011365659445798,1.0,3,1,0.4752590145924042,2.0,3,2.0,0.7640401501902813
4028,398,It’s on page 49.,"Okay, practice workbook page -",0.3333333333333333,2,0,-1.2252531607247314,0.3333333333333333,2,0,-1.2189874781911272,1.0,1,,-0.414335395232521
4029,142,"The first one I got was six and four hundred fifty-seven thousandths.  Then the second one I got was six and four hundred eighty thousandths, and the third one was six and five hundred thirty-one thousandths.  The last one was a whole number, so I put it at the end. It was 645.",Good job.  Is she correct?,1.0,3,1,0.5152534154837476,1.0,3,1,0.4835851079254003,1.0,3,1.0,-0.7409811463444352
4039,65,What’s your favorite food?,"Mexican.  But if I just walked up to you and said, “Hey, Student A, Mexican.  Does that make sense?",0.6666666666666666,2,1,-0.6517154308626936,0.3333333333333333,2,0,-1.5727562816061817,2.0,2,2.0,1.1732659090853892
4039,123,How many corn cobs are there in all?,The other question is—,1.0,3,1,0.42331323054617226,1.0,3,1,0.38972275494529,0.0,3,0.0,-1.9632275722571435
4041,26,"You can do three rows of, three rows of two?","That’s three rows, right?",1.0,3,1,0.4763093704982729,1.0,3,1,0.4467020921327958,2.0,3,2.0,0.9854024645772991
4041,165,"Yeah, you could squeeze it in.",That’s better.,0.6666666666666666,2,1,-0.6753873006008994,0.6666666666666666,2,1,-0.7551551999655443,1.0,2,1.0,-0.5685463234726009
4044,53,3 minus 2 is 1.  So it’s 1 foot and 6 inches.,"Yes, my heart failure.  Remember, if you’re looking at 15 minus 9, that is one less than 10.  So 15 minus 10 would be 5.  You’ve got to think in your tens.  All right. Call on somebody, Student J.",1.0,3,1,0.4140518545805209,1.0,3,1,0.4050747653805969,1.0,3,1.0,-0.4471945571830456
4044,187,One and eleven hundredths.  Thirteen and four tenths.  Fourteen and five tenths.,"Excellent.  Let’s skip down to my next step where we go greatest to least, which is virtually the same thing, except we’re just looking at finding the biggest numbers.  You just have to be very careful.  Check that.  You don’t know if it’s wrong?",1.0,3,1,0.4613649859087608,1.0,3,1,0.4520030246171034,1.3333333333333333,2,1.0,-0.0621745028310709
4044,199,And four hundred ninety-nine and thirty—,"Thousandths.  Okay.  Everybody seems to be doing pretty well on these.  I’m going to check all of them, so if you will leave these here.  Make sure if you have any work your name is on it, and put it in the center. Look at your independent work.  It talks about multiplying and dividing decimals.  This again is a review.  When you multiply decimals, look at the first one.  You multiply just like normal.  Once you’re finished with your multiplication, you go back in and you have to place your decimals.  My decimal is 1, 2, 3, 4, places.  Then my product, I’m going to come down 1, 2, 3, 4.  You say this.  Two hundred thirty-two ten thousandths.  Okay.  Then when you’re dividing by decimals your divisor has to be a whole number.",1.0,3,1,0.4034369759585999,1.0,3,1,0.3822699058893208,1.3333333333333333,2,1.0,0.15081071100820606
4048,51,"No wait, divided by 7.","Very good.  So it’s your input and your output.  It would be divide by 7.  Look at number three.  Give everybody a moment.  Student O, what is your rule for number three?",1.0,3,1,0.41067222812344256,1.0,3,1,0.3894896456764153,2.0,3,2.0,1.184286982676281
4051,90,I got the same answer.,"Good.  You’re probably right.  Student T, what?",0.6666666666666666,2,1,-0.28240311213467484,0.6666666666666666,2,1,-0.3121721529902614,1.0,2,1.0,-0.3583303831779748
4055,13,But there’s no one up there in our group so how are we going to do points?,"Student S says there’s no one up there in her group.  Student R, are you talking during this time?  Mm-hmm.  Now okay.  We’ll divide you up into groups of four, meaning four people in your group.  No, you will not get to select.  Remember your number, and then you’re going to separate.  You only need two white boards and two dry erase markers.  So take out your dry erase markers, those of you that have them.  Student E, go to Ms. M’s room.  Bye.  Student J, you have to go to Ms. J’s room.  I forgot.  You’re not taking part in the study, so you’ve got to go.  You go ahead and do page 163.  Take your math book with you, Student J.  Take some paper with you.  Okay.  1, 2, 3, 4, 1, 2, 3, 4, 1, 2, 3, 4, 1, 2, 3, 4, 1, 2. Okay.  Remember your numbers.  Those of you who are ones, let’s meet in this area here.  Right here.  I’m taping.  It’s part of the Harvard study.  Your parents didn’t want you to be part of it.",0.0,3,0,-2.0536553941015088,0.0,3,0,-2.137320361595476,,1,,
4060,21,The short sides are 5 inches.  The long sides are twice the short sides.  What is the area?,"Okay.  Twice, same thing as 5 times 2.  That’s how you got 10, right?  Area we know is length times width.  5 times 10 which is 50.  Did it tell us the measurement, like centimeters, inches?",1.0,3,1,0.5315029609992487,1.0,3,1,0.5268746888000555,1.6666666666666667,2,2.0,0.7472978344103797
4060,27,It has to equal 18.,"So we have to subtract something from 32 to get 18.  Okay. Student M, how did you do that?",1.0,3,1,0.5562207768931521,1.0,3,1,0.5324495043073104,1.6666666666666667,2,2.0,0.5037748221689655
4060,29,I subtracted 4 from 18.,And what did you get?,1.0,3,1,0.4333571129972294,1.0,3,1,0.40542508224402013,1.3333333333333333,2,1.0,-0.08110741275166547
4060,34,Like in a picture or a fraction?,"No, the fraction.  Thank you for asking.  I need you to find one that was working.  They were working just a second ago.  When you make equivalent fractions, the little rap song was talking about how one makes you come up with the value.  So whatever you multiply the numerator by, you have to do the same thing to the denominator.  So if I say the numerator is missing, and the denominator is 18, how are we going to find out what is an equivalent fraction?",1.0,3,1,0.4596352849061036,1.0,3,1,0.4504921799427366,1.6666666666666667,2,2.0,0.43701055024069774
